state,phone_number,international_plan,voice_mail_plan,total_day_minutes,total_day_charge,total_eve_minutes,total_eve_charge,total_night_minutes,total_night_charge,total_intl_minutes,total_intl_charge,account_length,area_code,number_vmail_messages,total_day_calls,total_eve_calls,total_night_calls,total_intl_calls,customer_service_calls
MO,0.2977631011293869,0.5190226810270764,0.012102069600883373,0.0,0.021595740763325346,0.012443180661427895,2.461508329353861e-06,0.04488533526042594,0.0036872133878907416,0.0,0.04897942571778612,0.0,0.001890394844698738,0.0,0.03083814679958662,0.0007954734970092637,0.0,0.005994775802173334,0.0
ND,0.11022897650348205,0.42152717830680075,0.07811372259854278,0.006172870125241621,0.01518183656307043,0.00013780302308979967,0.027621569632055126,0.0012255685186584927,0.06777002844757525,0.0,0.028990224578760822,0.0,0.05823297730630357,9.328121785395686e-05,0.043838910208342324,0.12668158637003452,0.013143936587845077,0.0010395300123434191,0.0
MN,0.18327002144600085,0.31428650080353493,0.2508130936529349,0.0008989697276999049,0.003573113238501239,0.03736926490540041,0.14853795955032187,0.002134033177412977,0.0030511081139414547,7.685582148654422e-05,0.011659789480967247,0.0014912560767875753,0.015050268721981199,0.010016806840016356,0.008023958317415597,0.005023701733516505,0.0026815285711655474,0.0011400827623077297,0.0009016870586071638
NV,0.2839326525966159,0.27040612650307366,0.1223686688466489,0.00019374350484201836,0.041336253844090884,0.07464577969060451,0.033902266591727924,0.0045764724763317985,0.034282782063728125,0.0,0.031423653974021096,0.006836190145993795,0.0318206316844611,0.00528250409047299,0.005333654361540094,0.03701160735086921,0.0037758029638180826,0.01271672266793064,0.0001544866432292682
NY,0.07586298467522236,0.42905043034850165,0.18907143993837613,0.01393898961765164,0.0082703971418962,0.013211161519755276,6.180034691600471e-05,0.00019455076918955747,0.04073693749607262,0.0,0.0507376255805521,0.00034555648209234685,0.018656748637657608,0.01993828221422421,0.015432515616694217,0.10337795563753346,0.005420781349991807,0.015685684093105355,6.158534567455737e-06
FL,0.480602687648323,0.05334080483533941,0.33259562270048654,0.0,0.0,0.027230086856328727,0.0,0.005939997668774855,0.015210548650093967,0.0044892694729795285,0.00021304399573111803,0.011697002473778402,0.0,0.016087028712982742,0.032002557666282475,0.010158256174366663,0.007531880576443238,0.0027669050372942697,0.00013430753079510843
KS,0.14461294975997624,0.7975224476805375,0.00801401777457919,0.0010243674590229774,0.0007072841134477886,7.949718581324973e-06,0.00033508391013005445,1.1328397889283734e-06,0.001492552861989302,0.022421497150452434,0.00016592846224534896,0.01767365895471198,0.0,0.0023532765067881102,0.000571851956177439,0.0009911380848555698,2.3461372140622484e-05,0.0012448709526859405,0.0008365304418892226
NV,0.013539190297899122,0.06175121686275447,0.5178899965329573,0.00028238822095998014,0.002630452858356328,0.0,0.001040316065919013,0.0,0.0,0.2376085793432684,0.11531164414773915,0.0,0.02599825640613135,0.0017391011416025436,0.016399430777410674,0.00015340984277916532,0.0,0.005656017502222524,0.0
NV,0.13536417920457977,0.44613377801154036,0.1223810687995766,0.0,0.010062824620253062,0.0,0.0,0.0016014061216301553,0.008144885235738286,0.0,0.08332050091309211,0.0,0.06379752995333553,0.025033774367708633,0.05968169453979223,0.008862579452724522,0.0071513345252510446,0.02846444425477769,0.0
SC,0.21674941432163033,0.17604839082545576,0.1768534339637325,0.02154534171161935,1.30856716312577e-06,0.01911766948846335,0.22413065174054903,0.012562778351242514,0.004098298362187141,0.052950869322492024,0.0005702157484382538,0.046685552821114355,0.016446079806822805,2.46785280194026e-05,0.0,0.00013097029260659382,0.016425640523634252,0.009918095925282486,0.005740609699546736
MI,0.32152179853825485,0.1319610352054793,0.07512096219457196,0.015830911742124205,0.0015978079233114114,0.07399008437240227,0.2864425335278806,0.0019192069213700182,8.425318373254928e-05,0.04159791109029245,6.136609127676879e-05,0.006183407134840518,2.3992557349949104e-05,7.150828605988481e-05,6.206008383727069e-05,1.423314799357897e-05,0.043506944795003305,9.105716336102338e-06,8.774878829906527e-07
MI,0.24158605192970825,0.17226708900376247,0.16700043384438482,0.014436368547322349,0.0,0.010039401471961092,0.007853047260157476,0.034648785826495124,0.01262193757812624,0.23829581047635032,0.0,0.004975130980141689,0.0,0.0009816287071029233,0.0033593410623165908,0.011851248523189308,0.05770859771913742,0.0071178484128131035,0.015257278657030828
TN,0.17070418175486296,0.21169452139769948,0.24057908128557315,0.004948464070680463,0.0001939802014300155,0.002926479977821827,0.2806149400223923,5.503133873998235e-05,1.6152814842264521e-06,0.04410326267408142,8.336864608622584e-05,4.200231721867145e-05,4.9876246434086484e-05,0.00752783540509096,2.9006733037459153e-05,2.6266308676899083e-05,0.036351080646148407,9.680660917040128e-08,6.89088859323203e-05
NY,0.17332373563333514,0.2585338018676347,0.15287240731291513,0.0031247371115425823,0.17711219542103812,0.003616008071922872,3.711084828086073e-05,0.004467592228618829,0.023020151822208235,0.0015599399275607118,0.05697871743859035,0.04536103889818933,0.014420110635572657,0.0011336141744928661,0.059288022216671836,0.024607935801486704,1.356027816820558e-05,0.00022550542655616474,0.0003038148852147695
NV,0.12752973530918388,0.353090268097227,0.123016399428279,0.012880548762695607,0.027401017559577252,0.002703726812641788,0.027347240639013573,0.0,0.057064726890106714,0.0,0.056468923151437735,0.0,0.08204449794275279,0.02327093228124555,0.06926911532715915,0.023636023330202,0.0,0.014276844468478012,0.0
IL,0.09975076299978843,0.3071646788887585,0.2971604750508669,0.0063455091314855655,0.005649069884163999,0.00047268510385800215,0.12424716887503329,3.3253262736242206e-06,0.013897813723753802,0.005147583274359065,0.0747865630184787,2.159838540605105e-06,0.01643103804187739,0.008143802700130015,0.023082947077077542,0.003685248620094482,0.005351510904488007,0.008677657540972062,0.0
MS,0.15181862662161788,0.4480724286649718,0.1191056674499833,0.004364540143880922,0.025177125164378724,0.004213298407927271,0.02339100402793372,0.0005681076605357058,0.017073116633992868,0.0,0.04470626136239649,4.5866317005457235e-05,0.050093328590919604,0.006178632897940766,0.05131118087815354,0.015456456533166987,1.3197653269615192e-05,0.0384111609919253,0.0
ND,0.11061918084603449,0.2687439733711778,0.17985381270652986,0.010548003047443655,0.017401332912224045,0.0038096443187132212,0.043791307477474666,0.0033826219316515777,0.034838339683083995,0.0031268448996004416,0.07078507118634804,0.0033063078142667253,0.036656172301890784,0.01733654823438388,0.02998235799063793,0.13105471338837402,0.00994170383828747,0.024441623780749825,0.0003804402711275768
NC,0.15201094137832952,0.33128625900499403,0.24673884940197607,0.01922813578269487,0.0026650389535416404,0.004776752813655957,0.014772930692088527,0.010299122377753251,0.029878636743174612,0.0036813378729860023,0.02924356756009827,0.0031004586490420575,0.018162344956936822,0.016252297297136477,0.0025837437093141195,0.05270899184088431,0.004279551947867651,0.04529576890243631,0.013035270115089469
MI,0.212016850473976,0.2274062816714609,0.18254594800567145,0.0015773295027186052,0.0022898359223816767,0.0,0.0,0.005569728793001872,0.05373953971908017,0.0,0.008728107020003262,0.003389271681266408,0.008277570515414969,0.0023369208141788126,0.0341512746787105,0.23259058756104306,0.014835664709535285,0.010131420553554414,0.00041366837800260313
TN,0.14338971456535568,0.3350769183894273,0.1981946768029607,0.0005812905862037351,0.010267082601251408,0.08558690731787984,0.08294114973070235,0.0018688988544996374,0.006146103720862763,0.0,0.014952444937908356,0.0,0.0302821382321152,0.00942810990616537,0.015261254777700696,0.007117987049554398,0.0,0.05890532252741251,0.0
VT,0.16176985980972508,0.27830672837590353,0.2656880332004121,0.0059365656345405065,0.0031932871723037632,0.005944862977722248,0.14398644645411673,0.0011486258214965606,0.017310940423951825,0.0006752642903436685,0.011999338398497879,0.0,0.021344417100912,0.004323007152321301,0.02031194483137511,0.01849624946443551,0.0298442433780122,0.009720185513929953,0.0
OK,0.26245128339860874,0.3731744703361753,0.09855384331591673,0.009575673902448777,0.002966276168792146,0.06368907466112855,0.027440569840599595,0.012136586562674096,0.015092116054055268,0.018580183263671925,0.020479581457085907,0.012402970374330675,0.014090800497469472,0.013302767604448996,0.011082786862286826,0.00859682325738366,0.030086414422411428,0.004528175439391704,0.0017696025811202085
DE,0.1759452487428653,0.3329215599401854,0.1521162676799383,0.002283805540707439,0.007997777853286219,0.011195348974488985,0.014315095348969612,0.012447708727509502,0.06113033147337747,0.0,0.06749281050067109,0.001076777196861898,0.04206801087832068,0.02227225392756397,0.04527779794852995,0.025644440902550122,0.009007778947252822,0.016806985416921254,0.0
ND,0.1639970556122422,0.1699057331492094,0.1266881895680585,0.021969845337399183,0.012955848939159745,0.021677555174400277,0.13478937712945624,0.00832567509911044,0.0350549932366145,0.17105238060632924,0.013419570644741113,0.01245991604073452,0.01692521938989588,0.028419046486988602,0.02044912783648089,0.004687470318011872,0.012956196163114485,0.01773533730780247,0.006531461960250441
OR,0.14345900555396787,0.2573430371639444,0.2144660530565106,0.0005890367770157636,0.09033043064379727,0.0,0.00097673703213999,0.012645362589391253,0.03730505366250941,0.0,0.024687377056336588,0.001594819395323359,0.06863485146293032,0.006553691407749861,0.10262144761608007,0.032319922692657224,0.0,0.0037935492436485356,0.002679624645997439
NY,0.27375902892356674,0.4140222193818291,0.10568520948509531,0.0016103603665755032,0.04328334951879833,0.012484704500030778,0.035468468733684574,0.002328882305091541,0.0053280269099496074,0.0,0.016070796179798084,7.331115224165521e-09,0.027978147469062502,0.009955566358918633,0.023855398327763056,0.007917860799885051,0.0003073929010864454,0.019944580507749533,0.0
MO,0.33005705621926373,0.2631423141728186,0.1927553309426241,0.003225838055714371,0.04435358552137243,0.01662969504886163,0.028561489695816955,0.0022280074747012594,0.004708550698427797,0.0,0.024778586977978422,0.0023506988077207727,0.015609405611249438,0.005862235467405215,0.01811693484957062,0.009525686108575763,0.000623285936097699,0.037471298411801225,0.0
FL,0.2912188549585501,0.27256853311734425,0.1799935888847605,0.0,0.02140518130864992,0.0361939732807387,0.07188905921300183,0.003209136372533902,0.013461698657237222,0.0,0.021739214290013374,0.0,0.02397711795552155,0.01495639363725631,0.022041268722012012,0.015033419632835466,0.0005950429950471267,0.011647745664796602,6.977130970110972e-05
ND,0.13410048414543935,0.42144663456359366,0.1823164594018271,3.5507270644283756e-05,0.04393034544222778,2.13214899435043e-05,0.07556080959029707,0.00048142263982544134,0.007114790085716522,0.0,0.0071658328471625385,0.0020706761359598,0.028312159819942864,0.0214129438876672,0.025533910991224235,0.01686026020044654,0.0069400749154822665,0.025762705798723525,0.0009336607738763161
NY,0.13162669415779674,0.4789519590945599,0.06337293120202574,0.0,0.043367348461481124,0.0,0.008401096464972595,0.0022929920142757115,0.07947234717300641,0.0,0.007990513360488543,0.011275523525720912,0.0990605242632659,0.0,0.00910930524737863,0.03334837526366419,0.0012420303376161766,0.030488359433747433,0.0
ND,0.27407596179915744,0.2690824257852339,0.16832273198727618,3.0319613539142996e-05,0.019094233976907744,0.04226391243564203,0.060649552044664774,0.037158542430475255,0.011093231681887058,0.0007346423351896647,0.008250734038085286,0.0,0.029181821685872848,0.018026906337555732,0.019233247584238115,0.0037306964576716635,0.0,0.03907103980660318,0.0
NY,0.23706815467397513,0.21929899767344632,0.1716661810631618,0.0002861583331700336,0.05621541430097472,0.04097496882196507,0.006289182685910456,0.01998585944101566,0.08355829169906306,0.0,0.03242656127278456,0.007908349712874482,0.03851049739758476,0.028483103763257474,0.011877368066657314,0.025693299915492688,0.00015157392368575688,0.019606037254980696,0.0
OH,0.08725091611107573,0.3103937993141176,0.29506789636081027,0.001852823725575714,0.021527791527974526,0.0,0.0696648627352535,0.0,0.011888076619557871,0.039470717399622296,0.012753997251659613,0.0,0.04808866676900498,0.02259714933204771,0.023161199569160438,0.01848281191780172,0.0007656994056333354,0.0047420622140526775,0.03229152974665203
AL,0.14654755168120323,0.5282169171486224,0.07751577248569279,0.017577183869295375,0.01885669736792042,0.0,0.009785847570891102,0.0,0.016577489135849267,0.0,0.028087536568984977,0.0,0.050298226252019816,0.0030345295093303043,0.05664951648746236,0.01700833413525893,0.0,0.029844397787468994,0.0
SC,0.15788184895810373,0.26223092172792134,0.26118655884160397,0.0026149172569816816,0.0026632859469653265,0.17650588470712086,0.02659888153049191,0.0002038067556841053,0.014249294400200159,0.00013500619541015495,0.008604846060846662,9.507629879702542e-07,0.01360752972945918,0.002482391236965917,0.004121976885207133,0.004819312577469705,0.00010028230387008983,0.06159669343449688,0.00039561068821322216
GA,0.1538981224314937,0.3411397881440129,0.086731501111088,0.0,0.04143978436604893,0.003545733543022085,0.019127331440463167,3.4044035958201464e-06,0.055205375084363816,0.0,0.04421718634669276,7.077684657799447e-07,0.11285898765765731,0.014936059597044601,0.08119076849658964,0.022324243480666018,0.0,0.0233810061287955,0.0
WY,0.0470971336994794,0.5307654695460362,0.07328580237152425,0.0,0.0636888322009075,0.0,0.0,0.0,0.013390277711372328,0.0,0.043893395667491356,0.0,0.074765163592104,0.02230679255489248,0.08472309561419372,0.026859477203629415,0.0,0.019224559838369383,0.0
WV,0.27100874174739686,0.2636723591225577,0.07212917813399729,0.0,0.019546882170285263,0.2585819868319213,0.0056604649121624415,0.0,0.015379250786322098,0.0,0.03293615796693596,0.0,0.0025500909292082447,0.00011231934982640667,0.017496878706082217,0.02232536831890552,0.0,0.018600321024398726,0.0
HI,0.20034075333292536,0.29856393554831967,0.1581281723321417,0.024255940392694433,0.02438726882242874,0.0,0.00691505217829934,0.01760023044790332,0.05681164264202611,0.0,0.005120209468640266,0.0031596986119591763,0.04312481988467924,0.007426326500857337,0.0547770393165368,0.0019672130367842677,0.0827821948062759,0.012057543691028655,0.0025819589864996915
WV,0.12954103813182105,0.5150641744312227,0.0811041131109822,1.5017368648086564e-05,0.01879826356389823,0.06244514972412848,0.030619533575287666,5.3140603347703825e-05,0.019556649562272592,0.0,0.009986908805555243,0.0010024387722940822,0.041144510011329245,0.01910259926613009,0.022696526922762045,0.04821313218246081,0.0,0.0006568039678598003,0.0
LA,0.14324998650415488,0.4496551833373425,0.14999354122917982,0.028427150493412805,0.012711659621845698,0.004758161816895917,0.043725798455933516,0.0,0.017851388694575608,0.0,0.025770709563834884,0.0,0.03775838008101005,0.020967180656801428,0.03235744303867815,0.023342497820858742,0.0,0.009430918685476,0.0
AR,0.15822862005320806,0.19755725563735105,0.21066201543832566,0.0,0.0020589663975865836,0.02500797622944445,0.12264270831919964,0.038880466498509625,0.03632990269782328,0.10416604157900243,0.0036121701951146922,0.0002398398833203461,0.016003678962112085,0.030773732162777786,0.029106140818812486,0.01242688067510419,0.0005055192172797345,0.01164669000808972,0.0001513952269381415
AK,0.14068722505205122,0.2879784618020783,0.23476549009669198,0.06681982942958424,0.010595861777883568,0.003338169217856447,0.03508880541581799,0.010341941567932172,0.03184252796291788,0.01976380008754579,0.012294326645077586,0.006778630324441015,0.035083605719490055,0.017701316266021287,0.019168279861424744,0.019502157100272685,0.01477114554874262,0.019992759269329006,0.013485666854841401
DC,0.05684798479056261,0.5049156645451757,0.1541528751810933,0.0001594144516653988,0.010949127803823655,0.007157849188230361,0.007735761039475066,0.00836452107175804,0.05168225508178106,0.0,0.034514506498121024,0.0,0.03853439159140254,0.012359476523400678,0.04848673713717026,0.04316572001840513,0.006079960439763152,0.014893754638172042,0.0
AL,0.2470901546955179,0.2994160502030802,0.10893913457701372,0.02349431160585601,0.113897232249625,0.0040230781307427,0.0024788886810135358,0.022033027828544157,0.02493458105732551,0.02079089344930258,0.0005121909813269706,0.03351152585859579,0.001793243750484729,0.025924163568186345,0.011520442037566732,0.010802421535090737,0.014538991378076654,0.020783237854406555,0.013516430558244185
UT,0.09910335032116101,0.4068700561575846,0.2009324479393464,0.0,0.07165178719616827,0.0006206267603951699,0.0,0.003710811489728193,0.014982005868467877,0.0,0.01657796568699228,0.003835607205995246,0.0680888250427683,0.006724894408621802,0.02188569840066958,0.07758291847264204,0.006401922163506037,0.0010310828859532337,0.0
KS,0.16451247573219185,0.6546825904463824,0.05208190251472156,0.005992748759070905,0.004883099237020783,0.0,0.10888937122905654,0.0,0.0035333502773305073,0.0,0.0010648443245739013,0.0,4.936684083527842e-05,1.4632527949650633e-05,0.004295618110866595,0.0,0.0,0.0,0.0
MN,0.17429850561070204,0.10938645220745598,0.20496187870179633,0.001635096943942222,0.0010391312935947568,0.0023553221418408927,0.017577170330821894,0.002823391186572759,0.00379267940729045,0.0021567859292340725,0.4248397403303687,0.005196216987799616,0.0064062115647344105,0.0015561986428035404,0.0012681867158646533,0.03374175665684933,0.004180580798092393,0.001339782683001721,0.0014449118672342429
VA,0.24415427633054773,0.4606658620072062,0.04083349067881903,0.002716300954504084,0.08683277760671453,0.0,0.0031886533303638566,0.004443265858454442,0.015520808605159581,0.0,0.03190362742021032,0.0,0.03488421729303051,0.007350845443332427,0.036260571076738767,0.012216637829576554,0.001144918636396758,0.017883746928945187,0.0
UT,0.3326710550827766,0.35384217517735395,0.017673483982787005,6.898361428989271e-06,0.06522565916145621,0.045169379206142134,0.05530228803187364,0.001630181213071712,0.000257666900534109,0.0009058123806017476,0.06590347935200094,0.0019354901737292389,0.0013669795681486715,0.0011161432929442413,0.013168672476669665,0.002495064800132238,0.03557292203048196,0.00400200348949326,0.0017546453183736928
IN,0.043176822601022194,0.4335779885253857,0.107837361187888,0.0922079429520452,0.018994472837703447,0.0,0.001430662884891548,0.0030550353099902806,0.04321069967309454,0.0,0.03587058765114238,0.0,0.048774375279236754,0.06628319118866215,0.0726422552142687,0.007215309233712242,0.00031091457784375535,0.02541238088311312,0.0
CT,0.2587746406647083,0.4803119415128655,0.12495560722866834,0.0010245367572682888,0.0038626112217162107,0.009176243634909721,0.06851127986073591,0.0,0.0008632430826175976,0.0,0.01452289058455647,0.00018098618194669808,0.009033364013945458,0.005559903054255758,0.00708923857822079,0.006163270353292471,0.0011271882159323951,0.00870226849537359,0.00014078655898648696
DE,0.1679528241536457,0.4114817716717399,0.0924766382527373,0.0,0.04242765032435031,0.0,0.011461710685056454,0.003526027259912183,0.05501814001134684,0.0,0.017244289533396965,0.004428754539515904,0.11165900225225113,0.0,0.025394346470465613,0.027590796416496872,0.0034274961331802853,0.025910552295904547,0.0
VT,0.347590538481012,0.23299680465971456,0.0926958601669952,0.005912476546453331,0.0,0.0,0.1176534982337241,0.0005090579959813408,0.0,0.07476868341202503,0.0006962130278357787,0.022034502735417037,0.020777127177900954,0.022574762982007158,0.0,0.0006229595341203096,0.061167515046813205,0.0,0.0
MO,0.3613896315810237,0.4083962319643682,0.021051655744325878,0.0009056039298574961,0.009538952922424375,0.07772531184522394,1.9844090879067745e-05,0.0017145355015521719,0.0067866542795647885,0.00027282310968988597,0.012311647735309607,0.025420053233489677,0.004337590108807082,0.0009847173545995496,0.009527313647434721,0.05654498813194795,0.0005442547458840119,0.002528190073617873,0.0
RI,0.1498582273784945,0.3100723826652817,0.21694866573371457,0.05036707339714145,0.009956908888857061,0.0018851608659798745,0.07706173077816086,0.01591358984330855,0.02855974927957146,0.02240363525359473,0.00506703396981185,0.00983579994234155,0.02333590424296227,0.02932609186198541,0.008276994853075394,0.004713539892560738,0.010883797726339047,0.011017471329296763,0.014516242097522244
CA,0.1460086648996496,0.31251006915067825,0.10504487753743985,0.013485515714819842,0.15747187220044287,0.0008472359045347163,0.03624691654444414,0.023640059477404385,0.0,0.10653820316678145,0.0005645499503721609,0.026134150077546076,0.0016720449779053176,0.0,0.0,0.0,0.06952459551201848,0.0,0.00031124488596287383
RI,0.3178333528328258,0.3107432564675318,0.09563640035871686,0.00037229306707831013,0.03188676641980018,0.1299539447337759,0.023475257703289888,0.005590575348204667,0.022281768540030413,6.314195520305562e-05,0.026225033397375797,0.0005030347724280894,0.016788809397185626,0.002701514792543031,0.00540525283187739,0.006607501088082169,0.0008293653388055852,0.003026642248316661,7.60887069288097e-05
CT,0.08741590258740094,0.3153001452366958,0.3339341124723383,0.0016554504263636438,0.009241290486415098,0.0,0.12949098953009297,0.000664938434886735,0.008848474322568797,0.0,0.010733532594614171,0.0014724193500952247,0.02218751580469256,0.02343342452099965,0.01895669940037207,0.011291588173404248,0.012992345783197997,0.01190888387425948,0.00047228700160231247
IN,0.154281234893036,0.2517180177096341,0.14932776454242963,0.016871000053860306,0.015986141855416892,0.0080620527583312,0.04962611729819475,0.010450403598154615,0.04730984101016715,0.014211915042327413,0.03787477957729549,0.007932844527106025,0.053998801532562986,0.007305384386612471,0.05063964105357706,0.09670870929665254,0.01699797539167484,0.010220708516521465,0.00047666695644508166
FL,0.16715441213467663,0.23174676963790444,0.16612168901828722,0.0080238688289806,0.01052574669555117,0.027549855349679162,0.07228665727375633,0.01943852191448719,0.04454834463619773,0.08264593926991165,0.004888685617694294,0.010529144941615009,0.024730474066001457,0.01663361799744676,1.2274361851857019e-05,0.026151103192683288,0.016123931121736393,0.022329063525509688,0.04855990041602911
KS,0.3207087977609232,0.3128764564889262,0.13203605553395872,3.27437244753498e-05,0.019110533591102555,0.08823324744843924,0.05300704793378882,1.957685080388879e-06,0.0012746826906146246,0.0,0.009692489980864107,0.0,0.02599590838295981,0.0003097476641990367,0.013423769641299018,0.0024310175470089205,1.1046832024421239e-05,0.02085449709433559,0.0
NY,0.1692439345087584,0.21802989922129143,0.12324202761690933,0.026525017912138193,0.01893224727594269,0.021386042651587615,0.18117096976316455,0.0023971609105940643,0.014149939847024588,0.05873470752336423,0.005816160095324566,0.015178098591432132,0.0029782890798834417,0.07040903200584325,0.0016144226346239243,0.008315882466135141,0.020089578743739196,0.02040227047649482,0.021384318675748443
TX,0.23910715771166677,0.4741999629523634,0.10919999682167866,0.0028985443676287615,0.0047395159360037915,0.0,0.06988704109158557,0.005693330254943621,0.005882959645099463,0.07447120385228963,0.0014150950292602224,0.0,0.007273936046920334,0.0,0.005231256290559764,0.0,0.0,0.0,0.0
RI,0.11711146258010409,0.30198114286497907,0.2042047339364306,0.014595253331412258,0.036431287571369805,0.0005682623607757125,5.679613745359069e-05,0.047294243373523545,0.1020303435026998,0.0005885381811817941,0.050488916895415084,0.0,0.04810787033658578,0.024102789635474287,0.04218212450094715,0.0070635356684620385,0.0,0.0013743610314885066,0.0018183380916968754
NV,0.26525846875109066,0.226800509813971,0.12533030775444184,0.015007564421881952,0.07423426084031749,0.059166699201502394,0.1142728289811533,0.02750288732626397,0.01205651525528314,0.008338257003340399,0.006122385710258588,0.0063522218350557935,0.028526999307835272,0.005791283328606519,0.016778990957582972,0.00013627360331820132,0.0,0.0061812560462651605,0.0021422898618313297
UT,0.2023017327139984,0.31732846260398556,0.16276487181517893,0.0006601403031033427,0.023152705627742055,0.014234503348107589,0.043821779591239014,0.0010317721191794964,0.04388878582906537,0.0,0.0291693981619458,0.0,0.06871370447788003,0.008253479944981294,0.041834924414948675,0.028890331711628168,0.0,0.013953407337016284,0.0
OK,0.22433507563137453,0.44937956936859136,0.06262966829969739,0.0015631133610912841,0.05678048754005559,0.03767635555351036,0.05772932306427573,0.01611410256653908,0.0004817876634786821,0.002048732745388023,0.02182273626994831,0.007994110509175065,0.003735561242279948,0.0006484370886483483,0.028530843144677253,0.0036100288029438984,0.007479638157236973,0.015624925357591383,0.001815503633496809
MN,0.208058209788329,0.3073177959688501,0.11498429448729142,0.003104683246573044,0.029545906969024212,0.0010769758027472293,0.023593825591828294,0.012887547568334937,0.105078924912311,0.0,0.04367346588866632,0.0009574478354591576,0.0641940774592712,0.0003198727825153595,0.05484722141782916,0.01896588555670018,0.0008975674489837426,0.01049629727528564,0.0
NC,0.08261555903514238,0.7829306723810381,0.020270232580187404,0.0,0.006593968885025181,0.0,0.0,3.104464285640534e-05,0.0006910287386079852,0.0,0.012961564209176437,0.0,0.009329588911864474,0.002173184215290144,0.03516573838295365,0.01121736170062746,0.0007690741457706738,0.035250982171459694,0.0
OR,0.17251491239556418,0.20481039554240638,0.17330155076589243,0.09566362297141492,0.0006225742871276656,0.09554894746338781,0.005162509784336757,0.010681907331186836,0.09826179897906145,0.04023162075109668,0.018172673607888164,0.03976244083574031,0.0075156149239338004,0.0,6.855130166769297e-07,0.002513460697031276,0.024079560108050686,0.0013453770095612745,0.00981034703330269
NH,0.23769870891142117,0.40256732196774453,0.15879276405471485,0.00016657846258911953,0.0038220703022007383,0.03709415764152127,0.09719903598384605,0.0027317302461097523,0.0030842793028258188,0.0,0.008175259646376018,0.0,0.014154357045881883,0.011075274436657385,0.01506458925424298,0.002591204858904123,0.00012396786552453009,0.0056587000194397614,0.0
AK,0.07024552567976663,0.31971450754411657,0.09945577709885185,0.004820156216105362,0.02022997679834749,0.04929956120894607,0.3073592097527607,0.003676521987043833,7.030377032219603e-05,0.04058379355837646,0.007377808590566321,0.0,0.0,0.011507928702223632,8.019392550536349e-05,0.0,0.06557864892948188,0.0,8.623758563545894e-08
OR,0.08206821803379166,0.5513282730104851,0.08880120689395968,0.028409333912283934,0.007141908417066022,0.0,0.027811906191939115,0.0,0.00277078819975835,0.009602889877459105,0.021549231577345528,0.0,0.017060228006184477,0.07075746574064846,0.05136205302955338,0.010331576329335684,7.987382204179257e-05,0.03092504695814769,0.0
KS,0.08981441680181236,0.29829980160782343,0.2353576535452872,0.0030432324973111782,0.022798022137598472,0.09178208508578227,0.09501448830781034,0.004702693158333935,0.0031324450726750177,0.0,0.032820938469686756,0.0,0.009017685691747821,0.0395087629481101,0.014002909781399465,0.005520762366195433,5.9039357265159265e-05,0.05512506317116103,0.0
WV,0.11148262713942182,0.3495266840331999,0.12219155518555513,0.012561364561644485,0.006191803749803643,0.004084016567096478,0.010019756201343561,0.028830182355342557,0.024878288807921208,0.01847378123266634,0.01995484132430852,0.02498588673504539,0.047106360363388035,0.002384422828255886,0.025019160351335976,0.1476532585855101,0.039073805733708264,0.003464238022489477,0.002117966221963225
GA,0.1645856911214331,0.5900695339506372,0.13285329279444652,0.0004466405936267362,0.001047777710490211,0.0,0.006865381296515568,0.0,0.0,0.0,0.007941108087043392,0.0,0.0026694442522910903,0.0035554241692232116,0.04181856807212483,0.016786249582818807,0.008557079295063889,0.02280380907428542,0.0
NM,0.08971544775526909,0.6288734174248654,0.08220581844211182,0.040466304627015476,0.017822780317342767,0.0,1.2080521517418686e-06,0.00019998429838369522,0.0028795758616905554,0.0,0.02028759910920516,0.0,0.01968704986215435,0.0020111432569556204,0.05239927764933731,0.015446420767053054,0.0015708001367319181,0.02643317243973209,0.0
OH,0.05996199426004956,0.2985915984339458,0.308872494594895,0.015185642482562147,0.031041034340534852,0.0,0.031990727037265757,0.001403316678457016,0.03253785392036098,0.0,0.11150019278309557,0.0,0.02549833951781744,0.011510223114871869,0.021651040244402824,0.021539172962608422,0.0,0.028716369629132734,0.0
ND,0.2016775478681763,0.2910923989334963,0.14848499887646774,0.017086420027004882,0.06552792812283317,0.017443054647682397,0.023773206042070866,0.02542748313647912,0.03250686909156293,0.0050817193354294925,0.02476103662477706,0.020942021112895958,0.036896934765515546,0.01701979758685904,0.022628315162633122,0.01175279577650992,0.016189971269419734,0.016441561922119246,0.005265939698067174
RI,0.06808185232859143,0.5607894131934757,0.04183809064991759,0.1735358801331697,0.012159462767352434,0.0,0.002440728943539554,0.0,0.0,0.0,0.027875665610971007,0.0,0.002611431270751085,0.011368704761917552,0.04307504194345905,0.010437733887497185,0.0,0.045785994509357685,0.0
HI,0.04374537368422544,0.3806255804284131,0.23461674901461652,0.0033156942576924872,0.007298768518530277,0.0,0.1357739436919764,0.006523411729267733,0.0,0.1605732377542197,0.00103987089522268,0.0,0.005697388692793798,0.01931956442131198,4.335645919374734e-05,4.6721224621300254e-05,0.0007171325537381585,0.0,0.000663206674176663
